gender,attractiveness,likes,matches
FEMALE,0.740338180357532,141,11
FEMALE,0.1646728404119181,15,3
FEMALE,0.05775901498035663,7,1
FEMALE,0.7778359367233367,145,12
FEMALE,0.6927122066091309,136,14
FEMALE,0.8261592872762321,146,6
FEMALE,0.2727982249990344,42,3
FEMALE,0.014085476385869766,1,0
FEMALE,0.6879950149586604,132,7
FEMALE,0.7176337624919571,135,10
FEMALE,0.9093340855076472,185,9
FEMALE,0.36379790990909255,64,6
FEMALE,0.0060838807292269426,0,0
FEMALE,0.3637545029210236,69,1
FEMALE,0.6175585475424121,115,10
FEMALE,0.05769716699627392,8,1
FEMALE,0.839885967671302,163,15
FEMALE,0.3742715894911036,56,8
FEMALE,0.3715549477750213,60,0
FEMALE,0.08643788241237316,20,2
FEMALE,0.2625251141563113,34,2
FEMALE,0.10765701893013657,15,1
FEMALE,0.9453567480072397,187,13
FEMALE,0.9134599753394622,178,14
FEMALE,0.394315097965694,62,5
FEMALE,0.6202242147855065,118,4
FEMALE,0.47218519260247016,85,6
FEMALE,0.24670653320945723,45,8
FEMALE,0.8017313569895198,140,11
FEMALE,0.17613895212237707,29,1
FEMALE,0.8220399093960712,162,13
FEMALE,0.2055518605198473,28,2
FEMALE,0.5569389205560097,102,8
FEMALE,0.4188193986193067,70,5
FEMALE,0.44299488926484465,76,7
FEMALE,0.10638915721801745,20,0
FEMALE,0.6433253013660988,123,13
FEMALE,0.9287047550022384,182,20
FEMALE,0.4123020619918337,74,5
FEMALE,0.66763802623485,133,9
FEMALE,0.5112103357762173,90,2
FEMALE,0.9478587195161419,182,7
FEMALE,0.9245508986577388,182,10
FEMALE,0.8392454183550291,166,11
FEMALE,0.7256697285109525,137,10
FEMALE,0.3784183501707463,64,1
FEMALE,0.691996815469089,129,6
FEMALE,0.7804390171511073,142,10
FEMALE,0.5250821239572466,101,5
FEMALE,0.1494553755414445,22,1
FEMALE,0.11634801103297543,18,0
FEMALE,0.8921595814103425,169,11
FEMALE,0.8314543407446024,164,8
FEMALE,0.11517012548449668,11,1
FEMALE,0.17882158634972756,26,1
FEMALE,0.025346505441268707,3,0
FEMALE,0.6629705677432579,131,11
FEMALE,0.15438648702748026,16,3
FEMALE,0.724770768744976,129,3
FEMALE,0.8585353663680354,164,15
FEMALE,0.7098710377452543,134,8
FEMALE,0.8132760754870108,155,12
FEMALE,0.07034665668570594,11,0
FEMALE,0.22034521734041368,30,1
FEMALE,0.7801623977168899,145,14
FEMALE,0.8765495406338175,168,8
FEMALE,0.9463665468181861,187,14
FEMALE,0.949619236894006,190,13
FEMALE,0.3603928454888792,69,4
FEMALE,0.8174854805826546,167,11
FEMALE,0.14605210360251153,12,0
FEMALE,0.7954195193326281,152,13
FEMALE,0.518748494320485,94,5
FEMALE,0.19055701257637403,22,2
FEMALE,0.8563935654269513,175,12
FEMALE,0.5374542060234213,90,3
FEMALE,0.46404866621092966,84,6
FEMALE,0.6018396940768068,101,9
FEMALE,0.7658200321180336,148,11
FEMALE,0.44795554901396784,74,3
FEMALE,0.23546746128486606,29,3
FEMALE,0.953347401024057,187,8
FEMALE,0.6618036738847279,133,9
FEMALE,0.9709122018394695,193,15
FEMALE,0.15278668465346168,21,2
FEMALE,0.8469820517977363,165,6
FEMALE,0.6359347155205747,118,3
FEMALE,0.8736072379320765,177,9
FEMALE,0.8083073107291656,155,9
FEMALE,0.6970418961141853,141,14
FEMALE,0.4746040558841683,75,5
FEMALE,0.8026626639648257,157,16
FEMALE,0.5361628298273259,101,1
FEMALE,0.8421813435716338,166,8
FEMALE,0.1536193443620294,16,0
FEMALE,0.6152989309371903,111,8
FEMALE,0.7065730940272169,121,12
FEMALE,0.32550808297157974,48,4
FEMALE,0.9326063001769949,184,17
FEMALE,0.38764142169081683,74,7
FEMALE,0.25300645304776537,31,3
FEMALE,0.14471769593712058,20,0
FEMALE,0.2593110837572533,47,4
FEMALE,0.18555088303706058,28,1
FEMALE,0.6921949880422414,136,22
FEMALE,0.758919067704075,146,5
FEMALE,0.32617648988076964,57,6
FEMALE,0.22886763390797715,34,0
FEMALE,0.9693049005455548,191,9
FEMALE,0.9929489984444162,199,16
FEMALE,0.20635779205597138,20,3
FEMALE,0.5950093239944552,108,5
FEMALE,0.8290223894994689,154,9
FEMALE,0.39154207043386935,62,7
FEMALE,0.8319313814634082,165,8
FEMALE,0.2374499447527083,43,2
FEMALE,0.8204697808615202,156,13
FEMALE,0.657879785063348,120,13
FEMALE,0.9698775265808858,193,10
FEMALE,0.7862084169305709,151,9
FEMALE,0.1499922983344255,17,3
FEMALE,0.5753758167692999,96,7
FEMALE,0.523822307039287,92,9
FEMALE,0.35089909097493066,53,4
FEMALE,0.881356562715233,170,21
FEMALE,0.12647016177578385,14,1
FEMALE,0.584108126994965,98,5
FEMALE,0.30115810863492865,47,1
FEMALE,0.04564317221564096,3,0
FEMALE,0.9112379272889504,172,15
FEMALE,0.5840075370582584,105,12
FEMALE,0.4612559206475426,84,4
FEMALE,0.378533901637224,66,4
FEMALE,0.6307472702494366,120,8
FEMALE,0.40988635015311325,78,5
FEMALE,0.8950468615868206,173,16
FEMALE,0.25978386178494073,45,4
FEMALE,0.9247500801963833,186,20
FEMALE,0.6818411504005827,120,9
FEMALE,0.3834815734666427,67,6
FEMALE,0.8810306349488964,174,9
FEMALE,0.08667553214879864,14,1
FEMALE,0.7974835776190277,143,14
FEMALE,0.3456572170358152,56,2
FEMALE,0.09474432546219747,13,1
FEMALE,0.1577318442766068,24,3
FEMALE,0.11522361335723519,14,0
FEMALE,0.6065646106625338,115,10
FEMALE,0.9417930821987658,188,8
FEMALE,0.8305104432859418,158,11
FEMALE,0.8269574660567212,161,12
FEMALE,0.9913734585498523,199,22
FEMALE,0.7748987877154743,138,11
FEMALE,0.43758378425045197,71,4
FEMALE,0.4598837302048171,75,5
FEMALE,0.24078280224013715,32,3
FEMALE,0.8124751235285784,160,14
FEMALE,0.5037476559646715,81,7
FEMALE,0.6585695225166034,118,9
FEMALE,0.7017406202145328,125,10
FEMALE,0.1380503013098915,18,1
FEMALE,0.23157055131644266,30,0
FEMALE,0.8627514684207531,169,11
MALE,0.1989317370736562,0,0
MALE,0.3714998476679998,0,0
MALE,0.43482272030124225,0,0
MALE,0.8567207785440185,18,11
MALE,0.747967015051975,10,5
MALE,0.9296778703443153,30,15
MALE,0.5558029754281276,1,0
MALE,0.4055141949843123,1,1
MALE,0.9720405564339533,43,20
MALE,0.13648536310061232,0,0
MALE,0.6566611563325625,3,0
MALE,0.2666501653554696,0,0
MALE,0.6638976071337603,8,4
MALE,0.6258789651614767,3,3
MALE,0.9315036544445777,30,18
MALE,0.7149959671338305,9,3
MALE,0.5019402014969536,0,0
MALE,0.508781855450582,1,1
MALE,0.889182848411112,28,15
MALE,0.539834214098001,0,0
MALE,0.7733037949361885,10,3
MALE,0.17872827735196417,0,0
MALE,0.1931861562423962,0,0
MALE,0.8330584475541559,15,8
MALE,0.29334498745371895,0,0
MALE,0.8776515596162459,27,14
MALE,0.6080469145555725,1,1
MALE,0.17685533923690322,0,0
MALE,0.2743766304816806,0,0
MALE,0.41267010927593717,0,0
MALE,0.50770574445413,1,1
MALE,0.49581628165960234,1,0
MALE,0.8882406055829453,30,14
MALE,0.07295564671691201,0,0
MALE,0.9655624042906483,46,22
MALE,0.5491431320692347,1,0
MALE,0.3634102498756697,0,0
MALE,0.19197648429419123,0,0
MALE,0.3309283708348487,0,0
MALE,0.9225895031243576,29,12
MALE,0.5192005087831049,2,0
MALE,0.48119168006384183,0,0
MALE,0.3435153954438731,0,0
MALE,0.6243768608943439,2,0
MALE,0.3770071273941784,0,0
MALE,0.3550964149669057,1,0
MALE,0.9467904738028922,35,16
MALE,0.13242401407289783,0,0
MALE,0.6977481449383562,4,2
MALE,0.43804493642523334,0,0
MALE,0.06622166205508351,0,0
MALE,0.5651380056586067,4,2
MALE,0.2609581107726121,0,0
MALE,0.08015423811402911,0,0
MALE,0.1929183316628289,0,0
MALE,0.6501772560478997,4,2
MALE,0.5369137406129586,2,1
MALE,0.168004137238292,0,0
MALE,0.5056061455065054,0,0
MALE,0.8663708085158701,18,8
MALE,0.8912408839401085,30,15
MALE,0.3128652561186639,0,0
MALE,0.9085942564165268,28,16
MALE,0.4563627826754556,0,0
MALE,0.7344784282909911,8,2
MALE,0.8668318641243814,17,10
MALE,0.9798518547603743,41,19
MALE,0.21130045120587493,0,0
MALE,0.1305360196341241,0,0
MALE,0.8648871446516115,14,8
MALE,0.9470717555834781,34,10
MALE,0.90706118997074,20,8
MALE,0.9564465303805268,41,23
MALE,0.3001212968031548,0,0
MALE,0.3129301673212299,0,0
MALE,0.6542423220770808,3,2
MALE,0.3546783678393105,0,0
MALE,0.4289920293029358,0,0
MALE,0.7204041820426885,4,3
MALE,0.5234290998507246,1,0
MALE,0.47824906311075843,1,0
MALE,0.41198672723749163,1,1
MALE,0.6976995533972516,6,5
MALE,0.5177968808825986,1,0
MALE,0.7448140724558073,9,5
MALE,0.9601102476745275,36,20
MALE,0.6855042147378337,12,7
MALE,0.9589376083839388,38,18
MALE,0.22076800065826419,0,0
MALE,0.6553222799961604,3,2
MALE,0.1388525343484669,0,0
MALE,0.38813120775642873,1,0
MALE,0.05836440694619338,0,0
MALE,0.71607181976562,6,3
MALE,0.9754599197682947,41,14
MALE,0.6100083549653986,1,0
MALE,0.5737166653506373,3,1
MALE,0.8285380569018306,12,4
MALE,0.36268167314541144,0,0
MALE,0.9341419147375286,33,16
MALE,0.33803244853928494,0,0
MALE,0.8873240654407196,21,11
MALE,0.008412167458008657,0,0
MALE,0.05756332774597106,0,0
MALE,0.7386288780754799,15,7
MALE,0.9961657503146667,50,21
MALE,0.4685992857977941,1,0
MALE,0.8232447565485639,15,10
MALE,0.9095047727183886,25,7
MALE,0.8572971257270798,15,8
MALE,0.04006436806117786,0,0
MALE,0.6812820221606386,4,2
MALE,0.8140913444834408,12,10
MALE,0.44181509436936484,0,0
MALE,0.9124786514067276,32,16
MALE,0.8444052892741172,22,14
MALE,0.6395991343672,3,1
MALE,0.6909494343633872,4,2
MALE,0.4565406408687538,2,2
MALE,0.9635976571569056,42,20
MALE,0.1673743900792588,0,0
MALE,0.9319047526949256,31,16
MALE,0.8796238846372846,20,8
MALE,0.8946962538365234,24,13
MALE,0.5870935278333005,4,4
MALE,0.2433114869302948,0,0
MALE,0.37338521652982526,0,0
MALE,0.3513584183566285,1,0
MALE,0.2363759261884375,0,0
MALE,0.7470033710848577,2,1
MALE,0.04183875845036267,0,0
MALE,0.3701620943529106,0,0
MALE,0.3896113659850341,0,0
MALE,0.7726222989262368,7,4
MALE,0.35274020114630633,0,0
MALE,0.19723349730052964,0,0
MALE,0.3704802422332918,0,0
MALE,0.8964827152889849,24,10
MALE,0.9782906785847848,44,30
MALE,0.27605332875047905,0,0
MALE,0.7959383153521342,11,8
MALE,0.7584289201918011,10,6
MALE,0.6194473885162817,7,2
MALE,0.1100687609181017,0,0
MALE,0.8661584634308703,24,9
MALE,0.8763747568779438,29,13
MALE,0.7834641500717657,13,9
MALE,0.927274366549586,33,11
MALE,0.07482549428219365,0,0
MALE,0.7959686851503236,8,5
MALE,0.08982265058785643,0,0
MALE,0.48916916660465815,1,1
MALE,0.9263951298827232,31,15
MALE,0.5188522934285805,0,0
MALE,0.6254073284546865,1,1
MALE,0.6925782910478027,7,5
MALE,0.009652477045193342,0,0
MALE,0.11055919740120657,0,0
MALE,0.9809030482676302,44,18
MALE,0.7409515427673754,10,6
MALE,0.8581603222675,21,8
MALE,0.3825852912250527,0,0
MALE,0.23593515933605813,0,0
MALE,0.9158747847642106,26,13
MALE,0.2467462109545755,0,0
MALE,0.2893741966988985,0,0
MALE,0.7907195781042708,10,6
MALE,0.914215843905059,30,14
MALE,0.08234997015162071,0,0
MALE,0.20963379457965303,0,0
MALE,0.03849285576175909,0,0
MALE,0.528936251573169,3,0
MALE,0.4149393027365408,0,0
MALE,0.5932573456772339,5,0
MALE,0.25071554389539363,0,0
MALE,0.12872314541173036,0,0
MALE,0.20708897606079202,0,0
MALE,0.49672024890668964,0,0
MALE,0.5394712152962414,2,1
MALE,0.031605616436969464,0,0
MALE,0.27654065636037894,0,0
MALE,0.4026526878680521,1,1
MALE,0.20772964431365537,0,0
MALE,0.531537918059686,0,0
MALE,0.6566236150866375,2,0
MALE,0.4405022418983431,0,0
MALE,0.8248184388873928,17,8
MALE,0.1965615877295911,0,0
MALE,0.055589168314185256,0,0
MALE,0.1270403721284441,0,0
MALE,0.7124855079040844,4,3
MALE,0.35479547757778873,0,0
MALE,0.2546028780047126,0,0
MALE,0.7419154786210013,4,2
MALE,0.9025660381773126,28,15
MALE,0.09206377255858955,0,0
MALE,0.6604979147710781,3,2
MALE,0.014032675812878481,0,0
MALE,0.5470786306164394,1,1
MALE,0.6230874666556439,2,1
MALE,0.8163472727471799,12,4
MALE,0.6963585570416723,6,4
MALE,0.30036523075975896,0,0
MALE,0.3277388905253985,0,0
MALE,0.2131687058370737,0,0
MALE,0.9099679693728121,26,8
MALE,0.6054664355836411,2,0
MALE,0.9750036083512865,44,18
MALE,0.6926080803266814,2,0
MALE,0.3017646590716714,0,0
MALE,0.7219597298790679,6,4
MALE,0.6635297425112039,2,2
MALE,0.4065416150881891,0,0
MALE,0.2547386951536631,0,0
MALE,0.9504675523860742,35,21
MALE,0.33645291625883167,0,0
MALE,0.5201887548620893,3,0
MALE,0.6342220681070394,5,2
MALE,0.18887536354093504,0,0
MALE,0.12639090891582339,0,0
MALE,0.4822670134583755,0,0
MALE,0.3622177489878138,0,0
MALE,0.48924427025761275,0,0
MALE,0.32799993527435445,0,0
MALE,0.2331042308345429,0,0
MALE,0.7623259269017332,18,8
MALE,0.11698831933549958,0,0
MALE,0.97872272574695,43,22
MALE,0.9659777655025766,37,17
MALE,0.4532673480729644,0,0
MALE,0.34181295662466316,0,0
MALE,0.19725147072340699,0,0
MALE,0.856096795027505,13,4
MALE,0.7313779449378652,6,2
MALE,0.5768580383847706,5,2
MALE,0.46596554961214665,1,1
MALE,0.470476181664508,0,0
MALE,0.17103147967286458,0,0
MALE,0.1965660523772741,0,0
MALE,0.5774442291098163,3,1
MALE,0.044482518958603,0,0
MALE,0.2475918318491389,0,0
MALE,0.6613389600503077,2,0
MALE,0.5410547270637631,2,2
MALE,0.49178341449648133,0,0
MALE,0.5980404656987873,1,1
MALE,0.2520814354843236,0,0
MALE,0.540355866283641,2,1
MALE,0.48115999829790734,2,1
MALE,0.18267374233445788,0,0
MALE,0.6802930426192458,0,0
MALE,0.609854194353311,3,1
MALE,0.2578815615752904,0,0
MALE,0.5726935619741516,1,0
MALE,0.6802216243242847,4,2
MALE,0.9094020846538317,26,16
MALE,0.13645973203596873,0,0
MALE,0.7890923337989099,6,1
MALE,0.9547340009553322,37,14
MALE,0.6636369068273505,7,3
MALE,0.917296670091842,28,13
MALE,0.5618120151368446,1,0
MALE,0.8537594512654656,26,14
MALE,0.13365394162960076,0,0
MALE,0.42497320892244894,0,0
MALE,0.7100146886869043,4,1
MALE,0.2621431974151557,0,0
MALE,0.7309718300412849,9,2
MALE,0.8440417067737455,20,10
MALE,0.41360012560786574,0,0
MALE,0.3217641865491101,0,0
MALE,0.9968266342300022,50,24
MALE,0.28334830236565334,0,0
MALE,0.23126813156763026,0,0
MALE,0.06259790467973902,0,0
MALE,0.10563172639750285,0,0
MALE,0.09865543580553648,0,0
MALE,0.7497297167827776,2,1
MALE,0.08913139404705617,0,0
MALE,0.041971008670819376,0,0
MALE,0.38025125366488044,0,0
MALE,0.8401587901620109,17,6
MALE,0.7180620284915596,4,1
MALE,0.8046652569995727,15,6
MALE,0.5879542995586073,2,2
MALE,0.09205176811720317,0,0
MALE,0.3351221454981126,0,0
MALE,0.41154671704581425,0,0
MALE,0.9660159556718793,37,16
MALE,0.3252096912764578,0,0
MALE,0.7023487077468028,4,2
MALE,0.08859946460813684,0,0
MALE,0.6127836211519725,5,1
MALE,0.932036441944947,36,17
MALE,0.002077413242278725,0,0
MALE,0.009545961599009112,0,0
MALE,0.6271500428455499,1,1
MALE,0.5660341689592285,0,0
MALE,0.9267145959591279,29,16
MALE,0.32406562197243916,0,0
MALE,0.38677399323757244,0,0
MALE,0.43528339726763166,2,2
MALE,0.3960825837746862,0,0
MALE,0.3875483349144597,0,0
MALE,0.5022644019982595,0,0
MALE,0.39361538529829043,1,1
MALE,0.9525972586702963,35,16
MALE,0.08024845450114859,0,0
MALE,0.7012401346848582,6,2
MALE,0.17918230848046246,0,0
MALE,0.5456129259646167,0,0
MALE,0.3894195803283027,0,0
MALE,0.28248801327095996,0,0
MALE,0.9417543682411629,34,18
MALE,0.30652388615649606,0,0
MALE,0.24810960625548883,0,0
MALE,0.632827621261679,3,1
MALE,0.958619022436219,41,20
MALE,0.8114123309150383,19,10
MALE,0.8325226027357256,11,7
MALE,0.31203501738949857,0,0
MALE,0.08499829988892937,0,0
MALE,0.9583424571869626,41,19
MALE,0.2993402609941408,0,0
MALE,0.06165409161645463,0,0
MALE,0.9424962863708778,38,20
MALE,0.16268631282655244,0,0
MALE,0.6676932870524064,4,2
MALE,0.5598213573965058,0,0
MALE,0.06384770256196703,0,0
MALE,0.3673463046228228,0,0
MALE,0.49417424546208777,0,0
MALE,0.32963216385837646,0,0
MALE,0.523154806776454,1,0
MALE,0.21758331996353764,0,0
MALE,0.4539747645142759,1,1
MALE,0.8185790480318194,14,9
MALE,0.5884511773077946,1,1
MALE,0.7971242817822467,11,8
MALE,0.3391304913782217,0,0
MALE,0.5447119885021094,1,0
MALE,0.14533771577557408,0,0
MALE,0.5951758612516408,2,2
MALE,0.34916363726859123,0,0
MALE,0.631726380153366,3,2
MALE,0.7346024237227192,6,2
MALE,0.4996935315567199,0,0
MALE,0.03499152156843044,0,0
MALE,0.7488575218493698,5,4
MALE,0.085186799034916,0,0
MALE,0.15721326733021435,0,0
MALE,0.3881337698596775,0,0
MALE,0.4774916808029338,1,0
MALE,0.7558184243968477,9,5
MALE,0.351544178764881,0,0
MALE,0.5436778356358186,0,0
MALE,0.7642864170695425,9,4
MALE,0.6273992513475681,2,1
MALE,0.1275237547776823,0,0
MALE,0.605053359069184,4,2
MALE,0.9601963343324136,36,19
MALE,0.20973818283412482,0,0
MALE,0.8244875090291275,13,6
MALE,0.8500022893673207,20,9
MALE,0.19701830446436697,0,0
MALE,0.6623727673080438,3,2
MALE,0.8922191848994674,24,11
MALE,0.2805514612403144,0,0
MALE,0.39931601656395355,1,0
MALE,0.8252251290031231,11,4
MALE,0.2837295665370364,0,0
MALE,0.09497862778653332,0,0
MALE,0.8913693345426223,28,11
MALE,0.0800072952532398,0,0
MALE,0.9637519145506541,42,22
MALE,0.006179687404223366,0,0
MALE,0.5164688910427588,2,0
MALE,0.6914975058440663,2,1
MALE,0.18516372805076908,0,0
MALE,0.8030365351699649,12,4
MALE,0.3330567468175154,0,0
MALE,0.20331162838645656,0,0
MALE,0.19770522287815673,0,0
MALE,0.5744224127208123,0,0
MALE,0.03648889180778514,0,0
MALE,0.315483388993142,0,0
MALE,0.12565998578192084,0,0
MALE,0.5027585739504943,1,0
MALE,0.18856108895892576,0,0
MALE,0.5157513259578668,0,0
MALE,0.3107529229345196,0,0
MALE,0.29233543331833856,0,0
MALE,0.0044262722580445946,0,0
MALE,0.1739830785950217,0,0
MALE,0.5562457560169148,0,0
MALE,0.13310304883163981,0,0
MALE,0.8054267034524927,10,5
MALE,0.3484043544119708,0,0
MALE,0.9846211517364969,47,25
MALE,0.01473275451356093,0,0
MALE,0.8141414001750352,12,5
MALE,0.25815042693067236,0,0
MALE,0.07793628017488075,0,0
MALE,0.9154458008904631,28,13
MALE,0.36096511957391253,0,0
MALE,0.9642585632911872,39,17
MALE,0.8041122615698868,12,6
MALE,0.38187639066172063,0,0
MALE,0.3011273574111122,0,0
MALE,0.13167344545045134,0,0
MALE,0.9941993103579033,48,21
MALE,0.9519660321113025,41,16
MALE,0.24071531211739172,0,0
MALE,0.43776190821770666,0,0
MALE,0.4317847139718628,0,0
MALE,0.21790591106657065,0,0
MALE,0.6463239334703857,3,2
MALE,0.8862787075651911,20,10
MALE,0.2705232600059452,0,0
MALE,0.7257809158748934,13,8
MALE,0.926782877802375,30,17
MALE,0.052090572667154444,0,0
MALE,0.17439800488953527,0,0
MALE,0.2091142376303321,0,0
MALE,0.6540575188346611,3,1
MALE,0.07270364921833605,0,0
MALE,0.5096186159672793,0,0
MALE,0.4816951972902499,0,0
MALE,0.4065047817287606,0,0
MALE,0.7617912396861327,8,4
MALE,0.765004451468993,4,2
MALE,0.4052572255215233,0,0
MALE,0.03153275784635934,0,0
MALE,0.6117315945963722,1,1
MALE,0.7214077123476722,13,7
MALE,0.8399071069824824,15,6
MALE,0.7899790027912178,12,5
MALE,0.05153121502335167,0,0
MALE,0.13489230508286154,0,0
MALE,0.06177928190637061,0,0
MALE,0.8714527347062012,21,8
MALE,0.7035550067290814,5,3
MALE,0.10630954376984425,0,0
MALE,0.5162496992723716,3,0
MALE,0.8651480977312398,21,9
MALE,0.5056412079299804,0,0
MALE,0.7713569839230023,13,8
MALE,0.9248222506802746,34,16
MALE,0.67273234148729,6,1
MALE,0.3165697564193084,0,0
MALE,0.24826021992527325,0,0
MALE,0.08489497334784468,0,0
MALE,0.021177323821714444,0,0
MALE,0.02684242888479227,0,0
MALE,0.7875181546026426,9,5
MALE,0.48233235712072975,1,1
MALE,0.10749523081901502,0,0
MALE,0.3959938187220172,0,0
MALE,0.3198690108431942,0,0
MALE,0.5683030816489564,3,1
MALE,0.6007637346628676,4,2
MALE,0.5282761969363907,0,0
MALE,0.24488122827889847,0,0
MALE,0.32390025204006,0,0
MALE,0.7191453406817194,8,5
MALE,0.1971619291039387,0,0
MALE,0.2471063217190681,0,0
MALE,0.10170943615081429,0,0
MALE,0.85444264876589,21,13
MALE,0.6566340214345051,2,2
MALE,0.28167255875794295,0,0
MALE,0.8152814757635266,20,9
MALE,0.5836487128768043,4,2
MALE,0.11617630307369897,0,0
MALE,0.22063043902377255,0,0
MALE,0.8526939426164459,21,9
MALE,0.07225070599788253,0,0
MALE,0.6927552801745499,3,3
MALE,0.5874767410530882,1,1
MALE,0.3676596337712702,0,0
MALE,0.8192093160301471,13,6
MALE,0.12475544838800068,0,0
MALE,0.925735252520889,30,7
MALE,0.5297600420190198,2,1
MALE,0.5820703667426651,1,1
MALE,0.4396069719283967,0,0
MALE,0.861310844019779,24,14
MALE,0.33188349472786294,0,0
MALE,0.04140548481532613,0,0
MALE,0.9125655466481958,30,13
MALE,0.2733420456433632,0,0
MALE,0.12287991831409018,0,0
MALE,0.754427974409946,11,6
MALE,0.7558715728647534,11,3
MALE,0.35154852908916623,0,0
MALE,0.038332247802136954,0,0
MALE,0.06691871564845597,0,0
MALE,0.3569154811740787,0,0
MALE,0.15828893236714392,0,0
MALE,0.5139148327238922,1,1
MALE,0.8989864110826145,25,11
MALE,0.25526217029379605,0,0
MALE,0.606778657105041,2,1
MALE,0.3604713251181766,1,1
MALE,0.4555847992880009,1,1
MALE,0.04812032485577622,0,0
MALE,0.17502585428228767,0,0
MALE,0.718783497770563,9,3
MALE,0.09215814381131782,0,0
MALE,0.9354826899499946,38,16
MALE,0.31612963076331047,0,0
MALE,0.46974489961812427,0,0
MALE,0.9046062709188267,27,10
MALE,0.7788816671948773,10,6
MALE,0.05916461297481712,0,0
MALE,0.15249146792845536,0,0
MALE,0.8152513622222717,15,5
MALE,0.698172741111922,2,1
MALE,0.7556789971784321,9,3
MALE,0.7478716242042381,14,6
MALE,0.47481162111308983,1,0
MALE,0.7250313193423304,7,3
MALE,0.01589585016237094,0,0
MALE,0.24045455834201968,0,0
MALE,0.4158951556409536,0,0
MALE,0.3752807731836031,0,0
MALE,0.1611321893675236,0,0
MALE,0.9952577916000344,48,23
MALE,0.5276298066444591,1,1
MALE,0.4110038001801629,0,0
MALE,0.47688203195513734,1,1
MALE,0.9356816679313299,31,16
MALE,0.5036414846570958,2,2
MALE,0.635852058605843,1,0
MALE,0.3676050865998719,1,0
MALE,0.11317369972639713,0,0
MALE,0.28858566459390533,0,0
MALE,0.3148452361384081,0,0
MALE,0.03720014270600158,0,0
MALE,0.7248467931363439,8,4
MALE,0.8214643799100961,16,7
MALE,0.11531321495622693,0,0
MALE,0.7382402564752184,10,6
MALE,0.3707535707828744,0,0
MALE,0.16085364041915295,0,0
MALE,0.24991144944085164,0,0
MALE,0.09529064510059682,0,0
MALE,0.8299461859417596,19,8
MALE,0.6130642646598604,7,3
MALE,0.9832183905879963,42,17
MALE,0.11796415200243704,0,0
MALE,0.3163083548331348,0,0
MALE,0.32036116708947515,0,0
MALE,0.9112115375740364,20,12
MALE,0.8232502087298046,16,7
MALE,0.5245091426201495,1,1
MALE,0.060012105807521254,0,0
MALE,0.598683923740225,2,1
MALE,0.9940158967094009,47,21
MALE,0.007641256368219773,0,0
MALE,0.8159820013109467,14,8
MALE,0.18204118796381785,0,0
MALE,0.5163958081884636,1,1
MALE,0.9722390612194549,43,22
MALE,0.7423174863183482,5,2
MALE,0.7386663942905526,5,2
MALE,0.5643947009686895,4,2
MALE,0.028585157692377905,0,0
MALE,0.7409691887449809,15,3
MALE,0.2945236128595996,0,0
MALE,0.11998254304009337,0,0
MALE,0.26832360415935663,0,0
MALE,0.4481611466883185,0,0
MALE,0.8376019866447655,16,8
MALE,0.5910379165468563,3,2
MALE,0.512169079200565,0,0
MALE,0.35885746209704306,0,0
MALE,0.9416767093645643,36,14
MALE,0.7129050188505527,7,7
MALE,0.05660044665466324,0,0
MALE,0.757877258058932,6,2
MALE,0.2986515823033825,0,0
MALE,0.5764263597037805,1,1
MALE,0.35008678862814335,0,0
MALE,0.550111572265819,1,0
MALE,0.5597580273758835,0,0
MALE,0.1483146619976904,0,0
MALE,0.21310378808002517,0,0
MALE,0.8953599173137479,35,21
MALE,0.08944782448316413,0,0
MALE,0.6209934833747429,3,2
MALE,0.9801640427337324,42,15
MALE,0.32164114225807383,0,0
MALE,0.13513436954222102,0,0
MALE,0.15489534219843148,0,0
MALE,0.9675032300881783,39,20
MALE,0.3999415715102901,0,0
MALE,0.909117218607626,27,11
MALE,0.6308515096294057,2,1
MALE,0.29488820303231744,0,0
MALE,0.9257658146109803,30,17
MALE,0.6725679344568236,5,2
MALE,0.9078177977350231,31,17
MALE,0.3186952226631027,1,0
MALE,0.9778171226316408,44,24
MALE,0.4744102762322525,0,0
MALE,0.5229767816586944,0,0
MALE,0.03160912041322261,0,0
MALE,0.9632809119185204,44,23
MALE,0.6808585251732499,2,1
MALE,0.6535274147689475,0,0
MALE,0.02568356423336604,0,0
MALE,0.023929118121761572,0,0
MALE,0.7578108068014401,4,2
MALE,0.612299147912259,3,0
MALE,0.7311486415493595,6,3
MALE,0.6489769297349162,3,2
MALE,0.04265840227937523,0,0
MALE,0.6006101582573941,1,0
MALE,0.9252957280973644,27,16
MALE,0.7531678211329424,10,5
MALE,0.6801536479839128,5,4
MALE,0.48496715504307986,2,1
MALE,0.1247373010798336,0,0
MALE,0.6906169719190676,4,2
MALE,0.09220043669810618,0,0
MALE,0.31561005608860115,0,0
MALE,0.260167722854067,0,0
MALE,0.8414474286309005,12,3
MALE,0.6564689106967372,2,2
MALE,0.9121096653544224,28,16
MALE,0.46548553250438396,0,0
MALE,0.7209931894678658,9,4
MALE,0.5461119963528944,0,0
MALE,0.23520274815087716,0,0
MALE,0.39395099014418444,0,0
MALE,0.9664435464731431,43,21
MALE,0.7168085924382103,6,1
MALE,0.43491146094260713,0,0
MALE,0.7768612050817623,11,4
MALE,0.4795304190570173,0,0
MALE,0.13835769112462382,0,0
MALE,0.7298543055528376,7,3
MALE,0.0755243863476619,0,0
