NID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
N998,0.8163558216838283,0.567552989030446,0.38959466267078824,0.6548520593660214,0.6133627246199467,0.5648437479412678,0.5968138945845567,0.3682498522030073,0.3325608419490891,0.22146154119218409,0.397082356728788,0.23327983807757846,0.48270279528878746,0.5613678672198148,0.7056748698596493,0.638828347906383,0.592633737689539,0.5262202067569888,0.30249181373983447,0.01731015862606,0.691573689418874,0.5667568460194161,0.47266393259269535,0.3260375803365605,0.35629769472870976,0.19367823868742562,0.23782301576829923,0.9410536002833396,0.41239289322675177,0.8913691032821589,0.0,0.2938953472330468,0.4046630757893581,0.3462751751067117,0.7783565815243492,0.322441536362021,0.9158331671010274,0.7108646267956829,0.5546768508561399,0.6696320972059766,0.7642350351834466,0.3387077507941285,0.22226937565756089,0.28868537886046397,0.35054444722300104,0.5705282595081371,0.7390551989965388,0.5462641850026557,0.4557700186442162,0.3569683492933109,0.5326144535392814,0.6006582131922187,0.06606827960968076,0.2713715480931569,0.42391679460888554,0.8091800509573659,0.9022641867904895,0.4094383810988802,0.743443782284885,0.4665488169903256,0.38102556108060526,0.20298852872292628,0.3736066311448667,0.769656481088532,0.8585729803971844,0.36076342425803887,0.09762947886883921,0.0,0.34153398653506883,0.5978553421573451,0.7217282516230625,0.1088217184842506,0.2999462073748873,0.6503165270714817,0.0,0.7987017936447955,0.8012990655224712,0.5886300623169518,0.3708188697382866,0.7003854865433823,0.4680323230313661,0.41162225634616334,0.2684537569875829,0.29801081824734865,0.31614638159953756,0.806249308070619,0.5479531393611978,0.7643154806610255,0.48305168773913465,0.2122086391045741,0.5546393080985581,0.3395730603951961,0.6188992163952207,0.5986484932745952,0.30771210797774984,0.6348752933299693,0.588923695460835,0.6810908652714716,0.4967702625071979,0.5423689337167161,0.569173605323158,0.5877294896818057,0.5036819481383645,0.5149346527832677,0.7912319758988815,0.5403966227440833,0.4624138848776056,0.27990495043923147,0.08020059226510057,0.2582947375376534
N1013,0.7372683563307874,0.7241094783130393,0.2388410995608865,0.6843769444531063,0.16170174500803114,0.7983442388467665,0.8259148962624749,0.47799148107696965,0.6345391435133934,0.445523595008126,0.6903597229065781,0.35246255529636983,0.5761497158237034,0.388184475054004,0.31492929027444916,0.5665233668714791,0.9940748279495892,0.35620937849125767,0.2795219897398056,0.6959933494435973,0.26956103805059684,0.45186004137576674,0.21024443244823487,0.8085252806049539,0.298451896833285,0.12531460295940633,0.1821381815325367,1.0,0.2082998231135207,0.9113750158580842,0.4176587000856671,0.3675085542163288,0.6259551031616866,0.6971583887498127,0.4747097845047392,0.24696094726823503,0.910331668910203,0.7903001867998682,0.6663548642882233,0.5472595097221529,0.7338998289465053,0.23730467736822902,0.4389726690592397,0.27836319041625757,0.14263686814592802,0.4077715480016195,0.6770772475128979,0.5588678930726019,0.8588548163506857,0.515562513448458,0.6348764151298383,0.8228074923335953,0.3915516306369682,0.2676461116006976,0.39145439648928004,0.5468418046839361,0.7361578300715337,0.8864727184227377,0.5176908189496316,0.3645324999415607,0.6742324624046887,0.3649014898437599,0.48779776365518046,0.8046416479264735,0.8895602333232091,0.3471684072537755,0.0,0.3874585417761409,0.6897444534006354,0.2678911213261017,0.9872969212010503,0.09798402517844806,0.41062464126662235,0.7551770559839497,0.24618571689097735,0.6656347285161246,0.0,0.7365154724921013,0.11756224546115845,0.9518439872699673,0.7331398289334174,0.25998049261033884,0.43072985002436326,0.24342997039821057,0.40292793258959136,0.23893554430287622,0.3916295363796962,0.786604015267585,0.6193613493614976,0.6225678090286237,0.6305669951416348,0.04505926948877459,0.04925435622681107,0.4834722613768463,0.0,0.4065389109773605,0.6848619825086644,1.0,0.7596584720195096,0.7534397264898871,0.3573655140153278,0.18446418398343667,0.3829299805147457,0.31130014963309804,0.7869612798767776,0.5488736622210126,0.4438502248358418,0.4437525701678169,0.4690539449948119,0.4642139715178928
N1030,0.8543106952402013,0.7207499682826892,0.18906654104466725,0.6948418486344963,0.263895582393161,0.5537933576488285,0.49356749454636883,0.41780466253112536,0.1665883824316552,0.05334269486593257,0.3554227217045991,0.3042253669918864,0.5734280811702774,0.7740729503129842,0.6821138558225357,0.48852543403154414,0.5711143605749385,0.38839276318140037,0.2012766983880283,0.11171017142623896,0.3991096201534674,0.5297891761256324,0.43048252337030135,0.47168973437146633,0.4048283965239534,0.11471689972677268,0.21965663418632175,0.9799068511606492,0.31739607248255197,0.8178890658173259,0.154387968372248,0.43070924805942923,0.42913830321413116,0.575466476897418,0.7106976263930846,0.4932589807867771,0.9521438969663905,0.8589708143590542,0.8421510301718627,0.7301235798659036,0.7137339774540123,0.09175151198360254,0.1132722032834863,0.30643738383651,0.5289651615057664,0.616874204013584,0.8765809193364476,0.6630432751253466,0.8153565253569468,0.1504562491118122,0.08369204863265622,0.24878706692288688,0.23209565120123443,0.6170949736497278,0.9092176228095923,0.8254148431678914,0.7568174952830304,0.4589269227035402,0.3050561614400067,0.09226999268321379,0.2611694819333934,0.3921993012936582,0.5853129450315464,0.8731103337668173,0.8783646888805379,0.3227408029597427,0.06658855278146802,0.2486480511361151,0.6123148704245978,0.6207521183350764,0.6489233488482569,0.027847581633977825,0.16490896882169181,0.6847034946913482,0.07865105682958529,0.8908306284147329,0.7543590330897132,0.7962434739547462,0.638171100836189,0.6765445445562364,0.5484371831134922,0.06949991213332396,0.14780277547288279,0.20560406932418118,0.5935970557020482,0.6851242249031202,0.8540286677762197,0.9466461028623598,0.49919390166360245,0.004496379478950985,0.2937438583285257,0.15430589639072423,0.3819877908754279,0.8658109696343672,0.5631756170269,0.7702986516032979,0.7614794113233074,0.6323992441693917,0.165848176487998,0.155320833051519,0.6428583637280099,0.7857029883543873,0.7265625039181032,0.9576421692327131,0.8268583979743198,0.4606710985699465,0.09975483835478371,0.20543791779164167,0.13575901602598606,0.527420236976468
N1058,0.8623718294875289,0.8004838251235924,0.5282797462314193,0.6998027873542014,0.38944714588069473,0.8834673295987159,0.4739298864697048,0.2574629881164583,0.36201872917263245,0.6670715752788965,0.6669448736975028,0.3714299371058587,0.32619014377632993,0.41599304958435823,0.3272970156467636,0.5949405746105185,0.6933016146977025,0.5493400224568177,0.4426061327558273,0.43283357190011884,0.7380733884128858,0.7064241548105201,0.12408106459042756,0.5670761375367874,0.5626239460252691,0.3931861596829549,0.18724012580150884,0.92980923214418,0.3313707606466778,0.9094081845910296,0.42991871805315895,0.5968301367902313,0.3360072189843777,0.09738846322579775,0.5596007843832922,0.4353534532310732,0.8952221672161613,0.36876420288172085,0.0990858317072707,0.44494957813276415,0.7655546912469617,0.8373615086056816,0.26636621737725363,0.4013518800534257,0.7400802293886954,0.48649606041726656,0.46317417898535496,0.09652748402186262,0.6124959158214551,0.757363440870904,0.914288252552069,0.6817095970982336,0.08618752859183587,0.22847184362399275,0.24173849201542907,0.6400529122929584,0.5916825540880382,0.44683888549843687,0.7147332015047141,0.5221383434272866,0.6166783479948208,0.24450515764328884,0.24564248829483404,0.7934564840688836,0.8149051586051428,0.42305502940143924,0.19023867658688687,0.47437464101676596,0.5282884311927774,0.3742475234594167,0.7108338416965125,0.16166062595129915,0.48228412008757005,0.776669342581954,0.07652414451604272,0.6968798564766985,0.3953209235696704,0.7613021958786703,0.3278147337368864,0.2443040210291656,0.6049555864974536,0.5346297337455326,0.6094278232958459,0.40920979562906723,0.5699295205286035,0.6273940227492858,0.38316293614479946,0.334478120019412,0.2253142553363432,0.2170234036475449,0.7707282075316471,0.8707046176896256,0.5578694747109694,0.5084759713708991,0.053865037024479534,0.413785273929534,0.43714970963083033,0.7024818012405376,0.5915945573469799,0.8206609854041744,0.7835473521936365,0.4597204773763224,0.14928246780164045,0.2748824385289481,0.6804940030742728,0.8650620921307564,0.6676241937038867,0.391085468781057,0.0,0.22679819420955027
N1059,0.8191813766889027,0.7460872728461254,0.5526550201993814,0.7629453989393369,0.4376089771722036,0.8540082956933475,0.6137700379149464,0.2866573457413324,0.3692265219779074,0.6052908632373146,0.654451782707838,0.6505052202446677,0.3730499234407034,0.3726024330317159,0.5213091700425139,0.6113613059333147,0.7245394198089343,0.41174619948651525,0.3351956449696445,0.3530673056593514,0.637890705918835,0.6992536940742866,0.236281239620439,0.3698102933703922,0.6473427018499933,0.27139623197945184,0.15493033680104418,0.9477622043705196,0.3333995837783732,0.8961357935977503,0.4216993936242943,0.5641051957609307,0.3692717720350629,0.37234667762822937,0.5611698837255972,0.47291303845122457,0.8527536544074792,0.4162406331793136,0.28935566470181584,0.4862806514793192,0.7907604308988994,0.6491277410841576,0.32178393055755805,0.387402665553509,0.591540948698821,0.5174197237374756,0.6699868308005534,0.2261945552791076,0.6356256160561315,0.7122302774605487,0.8311312015830481,0.7882054395504383,0.1555280911270529,0.10866704668296734,0.32667559706169413,0.7986216249883,0.6827057266746124,0.3487181110012898,0.6126635847249418,0.49938419836871617,0.4512731264512695,0.10485117644020647,0.38157869622591534,0.771622091791869,0.8221292836888097,0.2637311048529227,0.21792296153762436,0.31194162499377853,0.5209343580099812,0.6216861500106461,0.8461526380378928,0.17111916668636695,0.503569116232029,0.7816665868695054,0.08332958419850911,0.7387941412453074,0.5822016860001895,0.6627869486292184,0.3296012891223654,0.5013052213780611,0.5926923621973401,0.6112021115768584,0.39991306901902135,0.3492361179742147,0.6089238446147647,0.6518671297744731,0.5207654568675935,0.46693420405972574,0.37088607533041795,0.34727325765743444,0.7139419916366023,0.8253465412490186,0.7054321162249835,0.609416471302211,0.19104196336411405,0.43888563032214734,0.7513132610256434,0.7603420476871179,0.5919658515394985,0.6788621030482318,0.6998704287452711,0.5385253986078169,0.28960037641172676,0.32866373287470196,0.6623074891131182,0.8503335146906466,0.8252044011769613,0.4054275083071843,0.12092420475710242,0.3852181934780674
N1060,0.9623059678606296,0.6921274855631054,0.2571357273936883,0.6647795135868364,0.2465191088776919,0.852201979370875,0.5487344766952447,0.21623388378975505,0.3750191942162928,0.527196585200727,0.5473485628244816,0.5367047337131226,0.49418501834225026,0.3651529957896855,0.40840437977021793,0.8051584505301435,0.9378745897138288,0.0,0.33571826453407994,0.319574950808601,0.7244128680358699,0.0,1.0,0.4304014258850657,0.3379505805023655,0.23700281773199094,0.20344777638547384,0.8523576341854096,0.4254740051474073,0.8630609234310214,0.3034936099757033,0.4506398520388757,0.45530299454730994,0.8012015515923849,0.6664662655421125,0.34859091823636845,0.9163166833704963,0.8301170089594052,0.748668980992079,0.4647360493231645,0.8000160068895639,0.7699553329402988,0.21884599339455235,0.3932151197745952,0.3633296995285491,0.4408819785066953,0.7990478907122451,0.7006028766754753,0.5106771423043028,0.7025771041735425,0.7324883696946927,0.578085628018016,0.2493975275010598,0.4969473940618627,0.16293779262923636,0.7554316731911968,0.7472316172043065,0.6383749293763685,0.3069784655381227,0.3400693037383462,0.5475056678769761,0.4586740801787528,0.3118157543194684,0.7840500402053294,0.9779048510827124,0.07998205076000886,0.14247823363621137,0.0638788908290735,0.5685485378016892,0.5597868932418351,0.8753149281601509,0.0724829174723709,0.5642908116496983,0.6394212547811549,0.11790748179009825,0.7847972158315315,0.37058185590649373,0.6628473430700978,0.46192723231069976,0.7417238584312145,0.4874231024641631,0.6555070101385354,0.2460680762615084,0.22338599636714207,0.2695888088783249,0.6150222049509466,0.6487463049434155,0.5555269929391216,0.5862330455984193,0.5157151471157704,0.4343063815686037,0.6145768627684447,0.3141631420203339,0.4845286549634693,0.24643658312652406,0.5154339552027523,0.40404163399762183,0.7486162693949154,0.8389372876717971,0.6776528633035923,0.5724234592235007,0.48990947468155355,0.4477701792075095,0.37123090468594455,0.7882116185692212,0.632497358821638,0.6052055209675018,0.43954183501591615,0.16943295417149784,0.41540231685394247
N1066,0.8517145660662209,0.6149559459045122,0.38937643907956954,0.7039771099825884,0.41745306343000266,0.7169842556977528,0.475508193967471,0.3899457023362629,0.29027263691932603,0.35948823068065394,0.6038756557009037,0.3106871877243975,0.36369992917752825,0.4712530154756678,0.6819913548206387,0.706320473969754,0.6575799076945259,0.41193322311664815,0.3044561352162418,0.15188499959549517,0.6697475874825614,0.5273891392389487,0.48280020232414245,0.42696456896374,0.4437667039965163,0.07573721301014302,0.22601144762484182,0.9311369601432489,0.3440475001807499,0.8807172596625605,0.08907076647483336,0.27238791535637574,0.41691748281300534,0.36592227037544944,0.7019764030337683,0.3743388722941745,0.8993212050645525,0.6011373527408068,0.45854026331744535,0.6167209801260469,0.7305392883376953,0.49869848662638105,0.27363427372301885,0.33746632054089787,0.3876265229737328,0.4938263149060731,0.7026810905363163,0.46476777385669266,0.5766907234383325,0.5160471128365316,0.7221258197059797,0.6361385512482229,0.15030437902714766,0.20636395487599657,0.47009379331393575,0.8434435042818222,0.8187515774789063,0.4114192726319743,0.6968643232066825,0.4252968374748889,0.3642180273855047,0.2806632782721863,0.4424287862639176,0.8905907558146282,0.8208914585866296,0.403109374219639,0.09681082833594701,0.10790525446100219,0.7063993347765063,0.531007750383651,0.7688079058843869,0.16246552038955997,0.23319992203323636,0.7167578831476931,0.061309515540415305,0.8394521087857356,0.5322242397123773,0.4904213734280347,0.3654222903023765,0.7422345318427688,0.6158396142363927,0.3650501399351924,0.40909312031726586,0.2444936982337822,0.5722626552378642,0.6275957990710594,0.49922458772562095,0.5041824111940514,0.39219785678506014,0.4278352130422718,0.486206484696595,0.432951486631282,0.5008952208409028,0.5702751885710313,0.18910074519499176,0.5428978975414793,0.5961479784236872,0.7175175393822428,0.6664090117064916,0.6146126281528268,0.5621011404400633,0.5196418924606405,0.37255027278933994,0.41334977691622043,0.7401958971831846,0.8204719904388185,0.5844476114343706,0.3615244104857993,0.11192521927659982,0.3713725914294628
N1069,0.9226371213899256,0.6259283734652854,0.0,0.7083102642418453,0.24404768550084555,0.8503404579969356,0.8018714334084507,0.4287751162828499,0.46784575183664856,0.474428322590029,0.48093725639591867,0.5144031303607335,0.5269536013038305,0.2724230137755512,0.5481066618012846,0.5771119867513335,0.8224507680242823,0.2682012828809093,0.27405518707564624,0.6008632963748823,0.7458413452040986,0.5901444694354723,0.3189768018419272,0.8221847723252722,0.1170299086952582,0.037657685148587916,0.22948456713493215,0.9207638631655755,0.30843332102631393,0.9010208705321929,0.3554556224025873,0.3367573366740544,0.41712400550932216,0.5926511310753995,0.5844438588374032,0.2992132382169075,0.9050466728240281,0.6635224372980701,0.5294286379876212,0.590769983447899,0.6187085831857075,0.7152239282186201,0.3521866592004699,0.3388864442567865,0.21472124517640623,0.4102235172131259,0.6410394279255343,0.521083417713271,0.7855473252193406,0.6529481543511793,0.7166472380340565,0.7858483125237399,0.18286122223253187,0.2543724402621592,0.393466497071131,0.6150389792346687,0.8725670264084329,0.7992201066554117,0.4440211363216804,0.28617409912112635,0.6762508974297816,0.24235139141819673,0.3525704233452416,0.8976188305387041,0.9237763412875211,0.21187428607299807,0.012226119948536507,0.23794545023702085,0.4729700808675261,0.44503722606350493,0.904014431327596,0.20185919285995624,0.2755141835932591,0.7749479790581972,0.08611886243579647,0.7274587831798272,0.23111253643219243,0.5839264023707074,0.21318662475823658,0.8550634793518839,0.6595982308554085,0.24133549592079362,0.35723944167330046,0.27687805391906295,0.5748322464078228,0.44743503997597145,0.44867688195336086,0.5772445764450822,0.415889149027862,0.48663689159729984,0.699110867228228,0.31876861092314357,0.11173874662381422,0.5050768768760463,0.19437014375398576,0.30890436690424394,0.774511895071555,0.861463120631015,0.7907649151966325,0.6736597948947747,0.570567470329479,0.2106276310460089,0.199463543964157,0.6049399046423787,0.6347152228554478,0.7908637523614743,0.630813072066303,0.29304844538364705,0.2966339355389209,0.5694547337116092
N1126,0.8276284859075531,0.7472744641054305,0.23884611606808903,0.7132355021494732,0.21895895026318613,0.5650496157559246,0.44143816498399246,0.41313140689635475,0.15911135592068604,0.02257963371266669,0.33498381488243467,0.4346611690525606,0.6569184684085485,0.7543213549906795,0.5708313450522837,0.47295279117861355,0.5412823685746844,0.3615119681253418,0.21268221151694888,0.1883367095979338,0.4849593254912179,0.4882888487663877,0.43051547711365856,0.5598381744421204,0.39724448414563085,0.07351384649882675,0.20176229736898676,0.9801078053733363,0.32593200226983754,0.8145313461805017,0.1671475736420689,0.43421089895491605,0.46040511829596653,0.560699954352458,0.7508824721699057,0.5007689781396039,0.9579577688341487,0.8514637189600762,0.8363540824125266,0.7757445241945788,0.7097732848587839,0.1163981677746051,0.09661263708267143,0.2998094035583563,0.5825175893751293,0.6256770381751267,0.8308560608829794,0.7088391635970765,0.8264324722204037,0.24732000647600216,0.04755829401983647,0.15717632209998555,0.25263188490862376,0.6998611774015444,0.9019227324843087,0.8249258900468703,0.7645054153126694,0.464239738015749,0.2664901542775624,0.09715610915554862,0.25362493377542705,0.4050296386885748,0.6019133344561851,0.8755474639729073,0.8905889936013409,0.39597728755688877,0.07222773879038868,0.19442571452418633,0.802529630742356,0.6049854929860885,0.6112111136717431,0.04300955931466888,0.22779473650552973,0.6894498284236761,0.05002607104870549,0.9048566741739705,0.8368115546836634,0.7660994558791572,0.6368172909897112,0.7478086902319774,0.5896519330872252,0.11695670909102773,0.07276265031396179,0.2114297200296278,0.6538041554103984,0.7024997331482155,0.9109144798803754,0.9851779469609028,0.5275921464508428,0.0,0.2759415292130143,0.1736235991702415,0.5147630282972386,0.885595974219541,0.5857243099462721,0.8361782333313386,0.7598631299297267,0.6325680516238208,0.1196828084794106,0.1277842347517435,0.6070893201358558,0.8481078841505223,0.7708103128252333,0.9185813187923486,0.8560269404961218,0.46661929062611307,0.03760623839662003,0.1754804407046322,0.1483737537801062,0.6065215339367569
N1145,0.8764484333023574,0.6560928334438358,0.3233032870939496,0.7354597487073988,0.3502576063874585,0.6954130571102723,0.5996945158167364,0.4199582780383935,0.22062539863873099,0.3834917731455789,0.43638424364871753,0.30870329412573483,0.6690001230090274,0.7918523634725716,0.7377335390556254,0.6316666756210907,0.8069293325806939,0.36683847299354966,0.32533179314486915,0.049038885917980224,0.31179304660327034,0.835420117022295,0.531424346856511,0.3807848004580592,0.36065182405218366,0.23635241324154777,0.2572839001841203,0.9826170128876583,0.3278592013684829,0.853347432082046,0.36257466357892554,0.3951559729175642,0.535201468735977,0.5484571086853975,0.8255824216739711,0.5180603395765502,0.947468044390007,0.8086888725297285,0.8172871124943413,0.6631184273060171,0.7340902123150954,0.2444120992677199,0.1915373062015533,0.28132139971694414,0.47540183386809076,0.5874739810788014,0.8397716388626577,0.7054817304242533,0.7674769449322412,0.055823330494604306,0.34846493372788245,0.521090681942951,0.3029647854673385,0.4806871721648349,0.6555881417789351,0.9003599054976803,0.898531381648354,0.43854422764343326,0.3362992408219725,0.2887332834798144,0.502127256422682,0.19626918482754263,0.6059923250613792,0.9881032615012373,1.0,0.08327041949451086,0.13793312259804225,0.3111337137161172,0.4394931960487156,0.5992546898905857,0.8432805212833046,0.1067925248926258,0.09485781975308782,0.7098984952817773,0.17048480532321264,0.8243378706947624,0.9030031479087484,0.9554552234658331,0.4047783952919417,0.7601520836651616,0.576372495814212,0.08004050018280395,0.33380170130112674,0.33328414228344627,0.3824951352144126,0.7165416081297735,0.9231223616752686,0.8494358628449845,0.4954647135364212,0.15263662367033248,0.38247845734804287,0.35510529045495787,0.4863421625268529,0.8048421331022837,0.4399322075478267,0.7478597475692368,0.7351343605769216,0.6568470301781417,0.4183798807207495,0.5686075629801053,0.649439620474368,0.63572926955203,0.7092896804933844,0.8194130584579398,0.7483562871248068,0.6177737978377991,0.420200963240859,0.280003307696461,0.13303140282550885,0.5418797240672575
N1351,0.7524314300335391,1.0,0.6443041100319533,0.6957675403255053,0.314477651121706,0.6068529712156305,0.25589896575365856,0.46901770949625643,0.2898614018704393,0.05119734483923821,0.0,0.6162362047216448,1.0,0.8229900573714986,0.5323841346289555,0.42465988208823546,0.29728421209983935,0.18059480949887075,0.380001822284612,0.5431758802587865,0.5273469313287933,0.02996451367653208,0.42850367227219976,0.7325152946032176,0.6532897133365623,0.03855765952903312,0.17775970594630053,0.9347275410445945,0.34542385393524455,0.8202216828758537,0.06406449149289983,0.2467154031728569,0.6331853187912202,0.6630873045614862,0.4125053995521739,0.6171128675359796,1.0,0.8255527703449843,0.8436584132600728,0.8327418972903615,0.7577572439995492,0.0,0.04874012429218055,0.2788958705018558,0.8050342682508926,0.6579248094785726,0.7536722082149936,0.7826488238661113,0.9952064835451893,0.2756872646677948,0.03108456055269926,0.0,0.20246355999734078,1.0,1.0,0.9267438573097024,0.7769857854673319,0.18054712104640203,0.3152599738823483,0.07420022248697933,0.0,0.2490274936772039,1.0,0.8551152316867956,0.7232961907866411,0.2320961598707072,0.0386651843546133,0.47248767899327504,0.7647985231124039,0.5739707088196155,0.6563706437755172,0.0,0.2955272131257516,0.7054327990645106,0.07546752308007854,0.8392951405994609,0.9943880748069205,0.9344891024975368,0.8045771698270983,0.5170474226597435,0.5327100115828216,0.09914744368143147,0.1368361689237645,0.16447155999412644,0.6265617693534296,0.8115635997892241,1.0,0.8166761990814848,0.8903678448623396,0.16623873955359159,0.0,0.09304365065327147,0.5126788221878087,0.892671495445029,0.6085111223428612,1.0,0.8818938002696086,0.5123144758726994,0.11020593899411324,0.0,0.40679308487233357,1.0,1.0,0.8954615913389716,0.826623149403531,0.7201553959839657,0.04636156602646224,0.0,0.3088490127447585,0.9698016103466216
N1359,0.8559157438285183,0.711605848324325,0.14771534518149565,0.6821733639617378,0.4125685530161718,0.5721159458516922,0.767170712524603,0.43106203402930987,0.11804140060667123,0.24393334379055887,0.350328598782653,0.61615867796354,0.5088077521613741,0.6770571202796418,0.5642684927261143,0.3920924382709927,0.7816223368281499,0.35895687811898824,0.12844145594135625,0.3421544004631869,0.6617629173342721,0.6095207691869291,0.3794700776452373,0.3944236414390616,0.2789943430470885,0.10227180417859927,0.29781297953104513,0.8969519448783103,0.21576860552704602,0.8284300681561945,0.4053757756119012,0.6916482529086352,0.31064505888934946,0.7057432319779764,0.7159379393287963,0.49879305860667955,0.9281726424696899,0.8223269654936303,0.7995660470596704,0.674306743156194,0.6885508799068703,0.0800753950716171,0.1681548872948042,0.31508489256884786,0.4346177566803817,0.654213924767646,0.9063720245403601,0.8010399228523966,0.7602897981141723,0.07254753195411467,0.1760215630984021,0.21651673763153667,0.16068619818543084,0.5002785926353681,0.7202640450213948,0.8740053665005689,0.8091450364263437,0.3710862666812318,0.30129133934678975,0.1783002424526785,0.5222513732896914,0.1471388658774231,0.48722451105641085,0.9160343056955753,0.8867010612439117,0.35220880222550477,0.08721243018226232,0.3968437515941332,0.6299936256145884,0.5315304829437082,0.7681773221884214,0.0869364376694648,0.18993294681422412,0.6782515216536922,0.11317494388913474,0.9364311136951073,0.5458069240630721,0.8960969517993362,0.6600960451833089,0.6551681674463907,0.5947598123002535,0.36938392340380233,0.1116180178232753,0.30603603206145635,0.5756407590888557,0.6261397655343899,0.8969695415416936,0.7238417851694976,0.39927561391050403,0.15550429201175575,0.3986040296003921,0.11707334294987959,0.43699733725770784,0.8437641729815368,0.5282158724030523,0.7617699136790179,0.892276208531257,0.6586190002644798,0.18930702438410663,0.27358189515507547,0.6565051957986725,0.6828404655279883,0.6877993961970787,0.9077251704966329,0.7270554980677844,0.4070206782507739,0.33240385003227857,0.1883283278430099,0.15838117600833357,0.5517618446647248
N3001,0.9871644719005417,0.49539438310785044,0.7671048828433413,1.0,0.4715309845923912,0.0,0.0,0.7693619603705883,0.8478676827453455,1.0,0.7682048702336033,0.8645565384795191,0.7404041032277746,0.10143272614732268,0.1807055217177549,0.057725002750885324,0.0,0.4914827859156503,1.0,1.0,0.7833091579741449,0.21200488632166525,0.1574665727057436,0.5631522768817376,1.0,0.42164637391397264,0.18592053450356616,0.8193375769678823,0.20931000587643211,1.0,0.8119048863882199,0.8957172463233292,0.49804194151511183,0.22962647658278001,0.0,0.0,0.9424165563132192,1.0,0.8158295996095148,0.0,0.0,0.283702444519804,1.0,1.0,0.0,0.0,0.624138083944672,0.8054881947027752,0.9730018298387222,0.1043063167235232,0.20245758358760213,0.9865503607943538,1.0,0.4364278996908979,0.0,0.0,0.0,0.3301749157581071,0.936821033625165,0.5095509732364008,0.6708086798444128,1.0,0.5797194277438393,0.0,0.0,1.0,1.0,1.0,0.40617570439280826,0.0,0.06371579532969918,0.0846858574923317,1.0,1.0,0.05442736934492132,0.6930472879730587,0.2408204511339136,0.47846860363824817,0.03799279684244539,0.0,0.0,0.24316357260977384,1.0,1.0,1.0,0.4491906920375186,0.0,0.0,0.0,0.02785633347775729,0.6033600601640501,0.9043643037512084,0.8520567291743646,0.9383062151937338,0.37270003690628073,0.3777693371539499,0.0,0.4948610187993836,0.37240198507242894,0.7199000839700602,0.5994075169855932,0.8989169320193469,0.9313645624870333,0.5392785832955269,0.0,0.0,0.7646194819826633,1.0,1.0,0.0
N1364,0.8530933039019146,0.709334713885255,0.13861120329056575,0.7150627111059293,0.2897037129623641,0.5559504883840418,0.4901794809666171,0.35124463323700184,0.1639823569166765,0.08511242168970057,0.3892251440847758,0.2968344666114717,0.5683866212311841,0.6937530546383641,0.6792048021088704,0.5092423049154604,0.6730928057113488,0.3442031724152912,0.1624471331906534,0.1426673174937605,0.3228546141544939,0.6528594328083273,0.4718724659396685,0.22175933957259986,0.2921594751896919,0.04372252608300187,0.2287134053058253,0.9625933403458475,0.2459344876024261,0.843586782184957,0.1621783367008902,0.3810698893466906,0.41225096701418806,0.6383759414675296,0.7216531662961643,0.48380583657308307,0.9247051093570917,0.8423181570592533,0.8434054172548713,0.7107998723390665,0.70882632364237,0.1366097594727762,0.13107150198356976,0.29741544985336077,0.5163869595962751,0.6150767614726647,0.8471382461511894,0.6729105928643548,0.8003544751663867,0.14700215511584247,0.1617141250462737,0.32697455973720935,0.17607293467517593,0.5529650123298779,0.4395690844630735,0.9168344364352379,0.8680785895703593,0.420244189339428,0.34210783871094463,0.12413260357061517,0.3131265242736845,0.35920265270397067,0.4847690458645957,0.8851484941278613,0.9246670487691517,0.42400602129418985,0.07921908333082683,0.23093498457819805,0.6586270210027578,0.6267316942248726,0.6723782293120166,0.05145192252530251,0.19202176253929792,0.6500233324914007,0.0994295521368258,1.0,0.868653923876991,0.769241197991505,0.6434430038461869,0.58791993820887,0.5783327701519738,0.0,0.2153690712639218,0.25804578148199653,0.5222443165275763,0.5758941188742028,0.8372925364365074,0.942413863933325,0.472567722265012,0.020217464545567054,0.267158337888759,0.18730868872262363,0.2934292757672665,0.8502761047275271,0.5606031826573599,0.7347489452185982,0.7556311985226785,0.6194410102498296,0.28104666701256065,0.274713912695006,0.6590294309644378,0.7428741817602713,0.6999839323834749,0.8839657956359588,0.7849165465913757,0.5390602473653416,0.19117378811097296,0.24430165890589706,0.15492429067489866,0.557201983538107
